Date,Open,High,Low,Close,Adj Close,Volume
2012-02-21,83.16999799999999,83.489998,82.860001,83.220001,68.28735400000001,383900
2012-02-22,83.980003,84.360001,83.93,84.309998,69.18177,498900
2012-02-23,83.879997,84.110001,83.360001,84.07,68.984825,360700
2012-02-24,84.209999,84.900002,84.209999,84.540001,69.370506,567600
2012-02-27,82.989998,83.849998,82.769997,83.599998,68.599182,387800
2012-02-28,84.239998,84.809998,84.099998,84.650002,69.46077700000001,368500
2012-02-29,83.629997,83.93,82.68,82.709999,67.868881,505400
2012-03-01,82.57,83.379997,82.510002,83.07,68.164268,546000
2012-03-02,81.410004,81.589996,80.83000200000001,81.57,66.933426,836600
2012-03-05,81.379997,81.449997,80.889999,81.239998,66.662643,524300
2012-03-06,80.309998,80.32,79.699997,80.150002,65.768227,611700
2012-03-07,80.43,80.809998,80.269997,80.720001,66.235962,339000
2012-03-08,82.18,82.550003,82.059998,82.519997,67.712959,452400
2012-03-09,83.449997,83.940002,83.339996,83.809998,68.771484,503000
2012-03-12,83.18,83.18,82.610001,82.779999,67.926315,271400
2012-03-13,83.099998,83.989998,83.089996,83.970001,68.90278599999999,308000
2012-03-14,84.059998,84.199997,83.309998,83.540001,68.54995,344700
2012-03-15,85.099998,85.43,84.790001,85.339996,70.02694699999999,591300
2012-03-16,85.769997,85.849998,85.339996,85.400002,70.076195,368200
2012-03-19,85.199997,85.290001,84.790001,85.239998,69.94489300000001,316100
2012-03-20,84.43,84.860001,84.099998,84.660004,69.468987,303800
2012-03-21,84.07,84.230003,83.790001,83.959999,68.894577,283500
2012-03-22,83.970001,84.720001,83.959999,84.43,69.280235,516900
2012-03-23,83.360001,83.760002,82.970001,83.760002,68.73048399999999,437500
2012-03-26,84.190002,84.589996,83.800003,84.349998,69.214584,559000
2012-03-27,85.860001,86.0,85.400002,85.639999,70.861343,487600
2012-03-28,87.099998,87.139999,86.209999,86.699997,71.738426,731500
2012-03-29,85.800003,86.16999799999999,85.440002,86.059998,71.208862,376000
2012-03-30,87.120003,87.150002,86.540001,86.82,71.837715,270400
2012-04-02,85.660004,86.980003,85.629997,86.690002,71.730141,554800
2012-04-03,86.660004,86.769997,85.739998,86.220001,71.34127,437400
2012-04-04,83.769997,83.849998,82.970001,83.599998,69.173393,627000
2012-04-05,83.300003,83.93,83.220001,83.860001,69.388527,329800
2012-04-09,81.610001,82.029999,81.400002,81.699997,67.601265,440400
2012-04-10,81.959999,82.41999799999999,80.690002,80.940002,66.972404,745300
2012-04-11,82.41999799999999,82.589996,81.760002,82.510002,68.27149200000001,479700
2012-04-12,82.16999799999999,83.110001,82.019997,83.010002,68.685204,331200
2012-04-13,81.879997,81.900002,81.07,81.41999799999999,67.369591,448200
2012-04-16,81.800003,81.849998,81.040001,81.239998,67.220642,267700
2012-04-17,81.110001,81.959999,80.940002,81.440002,67.386131,339000
2012-04-18,81.309998,81.839996,81.209999,81.550003,67.47715,396300
2012-04-19,82.459999,82.739998,81.660004,81.790001,67.675728,413500
2012-04-20,81.019997,81.18,80.5,80.540001,66.641441,620900
2012-04-23,79.41999799999999,79.540001,78.910004,79.43,65.722992,634500
2012-04-24,80.779999,81.08000200000001,80.470001,80.730003,66.79866,354900
2012-04-25,80.989998,81.400002,80.879997,81.360001,67.319939,330800
2012-04-26,80.940002,82.010002,80.940002,81.83000200000001,67.70882399999999,199900
2012-04-27,82.08000200000001,82.489998,81.870003,82.290001,68.089455,292600
2012-04-30,82.050003,82.050003,81.370003,81.779999,67.66745,357000
2012-05-01,79.540001,80.559998,79.540001,80.150002,66.318733,545600
2012-05-02,79.599998,80.089996,79.339996,79.849998,66.070511,317400
2012-05-03,79.809998,79.83000200000001,79.18,79.220001,65.549225,389500
2012-05-04,78.769997,78.83000200000001,78.389999,78.629997,65.06104300000001,595400
2012-05-07,78.239998,78.849998,78.059998,78.690002,65.110703,252000
2012-05-08,78.099998,78.290001,77.400002,78.16999799999999,64.680428,437700
2012-05-09,79.18,80.989998,78.870003,80.550003,66.64971899999999,790900
2012-05-10,80.260002,80.379997,79.68,79.730003,65.971222,477600
2012-05-11,81.040001,81.599998,80.650002,80.709999,66.782112,448900
2012-05-14,79.989998,80.199997,79.589996,79.699997,65.946396,385700
2012-05-15,78.91999799999999,78.940002,78.150002,78.300003,64.788002,429900
2012-05-16,77.400002,77.699997,76.620003,76.720001,63.480652,563100
2012-05-17,77.519997,77.82,77.139999,77.209999,63.886097,881500
2012-05-18,76.849998,77.010002,75.870003,76.059998,62.934532,365900
2012-05-21,75.769997,76.790001,75.739998,76.699997,63.464092,566800
2012-05-22,77.41999799999999,77.93,76.849998,77.220001,63.894371,282000
2012-05-23,77.18,77.279999,76.269997,77.25,63.919189,241000
2012-05-24,77.25,77.489998,76.739998,77.199997,63.877827,358800
2012-05-25,77.019997,77.139999,76.610001,76.800003,63.546829,199600
2012-05-29,77.089996,77.650002,76.699997,77.050003,63.753704000000006,435100
2012-05-30,76.559998,76.879997,76.279999,76.339996,63.166225,489300
2012-05-31,76.889999,77.239998,76.43,76.889999,63.621306999999995,294800
2012-06-01,75.849998,76.160004,74.75,74.809998,61.900245999999996,574900
2012-06-04,74.730003,74.75,73.900002,74.620003,61.743046,584400
2012-06-05,74.559998,75.220001,74.440002,75.010002,62.06574200000001,247500
2012-06-06,76.019997,76.889999,76.0,76.870003,63.604767,397300
2012-06-07,77.519997,77.650002,76.68,76.83000200000001,63.571674,225500
2012-06-08,76.019997,76.589996,75.660004,76.510002,63.306885,271200
2012-06-11,76.779999,76.83000200000001,75.57,75.589996,62.545639,282200
2012-06-12,76.199997,76.57,75.75,76.489998,63.290325,140900
2012-06-13,76.41999799999999,76.699997,75.949997,76.139999,63.00073199999999,259600
2012-06-14,75.83000200000001,76.160004,75.480003,76.029999,62.909725,223300
2012-06-15,76.010002,76.58000200000001,75.910004,76.5,63.298621999999995,179000
2012-06-18,76.529999,77.18,76.5,76.849998,63.58823,407800
2012-06-19,76.720001,77.25,76.559998,76.889999,63.621306999999995,215000
2012-06-20,77.190002,77.440002,76.739998,77.379997,64.026749,271200
2012-06-21,77.82,77.970001,76.199997,76.260002,63.100032999999996,299800
2012-06-22,76.989998,77.0,76.389999,76.800003,63.546829,188700
2012-06-25,76.489998,76.559998,75.779999,76.089996,62.959346999999994,396000
2012-06-26,76.440002,76.489998,75.849998,76.300003,63.133132999999994,515200
2012-06-27,76.25,76.400002,76.099998,76.279999,63.116592000000004,415100
2012-06-28,77.620003,78.110001,77.239998,78.040001,64.572868,341500
2012-06-29,80.269997,80.5,79.809998,80.480003,66.591789,797000
2012-07-02,80.339996,80.349998,79.599998,80.18,66.343575,270700
2012-07-03,80.639999,81.120003,80.529999,80.879997,66.922768,174700
2012-07-05,80.58000200000001,80.779999,80.269997,80.620003,66.707626,235200
2012-07-06,80.08000200000001,80.379997,79.709999,80.139999,66.310478,162300
2012-07-09,79.199997,79.349998,78.769997,79.339996,65.648521,158600
2012-07-10,78.480003,78.480003,77.309998,77.589996,64.2005,284000
2012-07-11,77.5,77.730003,76.989998,77.360001,64.01020799999999,179900
2012-07-12,76.08000200000001,76.199997,75.43,75.910004,62.810429000000006,397100
2012-07-13,75.720001,76.68,75.720001,76.550003,63.33999300000001,166400
2012-07-16,76.199997,76.449997,76.029999,76.230003,63.075210999999996,159000
2012-07-17,75.93,76.07,75.410004,75.879997,62.785614,184500
2012-07-18,75.900002,76.66999799999999,75.879997,76.480003,63.28207,240300
2012-07-19,76.68,77.08000200000001,76.629997,76.75,63.505466000000006,148000
2012-07-20,75.400002,75.610001,75.110001,75.129997,62.165016,252700
2012-07-23,74.309998,74.449997,73.760002,74.230003,61.420338,208200
2012-07-24,73.470001,73.510002,72.559998,72.980003,60.386058999999996,338600
2012-07-25,72.489998,72.800003,72.040001,72.510002,59.997162,226400
2012-07-26,73.860001,74.25,73.66999799999999,74.110001,61.321045,211800
2012-07-27,75.309998,76.25,75.029999,76.089996,62.959346999999994,283800
2012-07-30,75.389999,75.610001,75.16999799999999,75.470001,62.446346,187500
2012-07-31,77.040001,77.07,76.470001,76.510002,63.306885,1462000
2012-08-01,77.08000200000001,77.32,76.5,76.709999,63.47237,1176600
2012-08-02,76.800003,77.190002,76.220001,77.029999,63.737143999999994,1199500
2012-08-03,80.139999,81.32,79.860001,81.059998,67.071709,1725400
2012-08-06,80.309998,81.110001,79.800003,80.75,66.815208,1414600
2012-08-07,81.970001,82.0,81.629997,81.690002,67.593002,322300
2012-08-08,80.459999,81.150002,80.379997,80.940002,66.972404,461100
2012-08-09,81.309998,81.809998,81.260002,81.559998,67.485428,206700
2012-08-10,80.58000200000001,81.550003,80.5,81.489998,67.427498,257900
2012-08-13,81.050003,81.400002,80.910004,80.989998,67.013786,264300
2012-08-14,80.5,80.629997,80.150002,80.339996,66.475952,295600
2012-08-15,80.120003,80.459999,80.040001,80.209999,66.36839300000001,191400
2012-08-16,81.82,82.459999,81.620003,82.309998,68.105995,332100
2012-08-17,82.58000200000001,82.58000200000001,82.379997,82.57,68.32112099999999,189700
2012-08-20,82.0,82.029999,81.599998,81.66999799999999,67.576454,185300
2012-08-21,82.540001,82.739998,81.75,81.900002,67.766754,355000
2012-08-22,82.230003,82.690002,82.029999,82.459999,68.230103,513600
2012-08-23,82.540001,82.639999,81.839996,82.059998,67.899147,275900
2012-08-24,81.839996,82.529999,81.75,82.480003,68.246658,150200
2012-08-27,82.0,82.0,81.529999,81.589996,67.510239,136500
2012-08-28,80.800003,81.120003,80.699997,80.889999,66.931038,215300
2012-08-29,80.900002,81.099998,80.68,81.0,67.022064,211200
2012-08-30,80.620003,80.629997,80.019997,80.230003,66.384941,177100
2012-08-31,79.57,79.900002,79.010002,79.620003,65.88022600000001,300000
2012-09-04,78.699997,79.050003,78.400002,78.730003,65.14379100000001,378900
2012-09-05,78.089996,78.58000200000001,78.010002,78.440002,64.903839,467800
2012-09-06,79.370003,80.370003,79.370003,80.32,66.459396,351700
2012-09-07,80.809998,81.739998,80.720001,81.66999799999999,67.576454,420500
2012-09-10,82.190002,82.239998,81.629997,81.690002,67.593002,251700
2012-09-11,81.190002,81.519997,81.110001,81.300003,67.270302,339500
2012-09-12,82.279999,82.41999799999999,81.790001,82.07,67.90741700000001,268000
2012-09-13,81.389999,83.040001,81.220001,82.940002,68.627289,377900
2012-09-14,83.16999799999999,83.739998,83.050003,83.18,68.825874,349700
2012-09-17,82.760002,82.790001,81.400002,81.410004,67.361305,412000
2012-09-18,81.260002,81.559998,81.139999,81.41999799999999,67.369591,395100
2012-09-19,82.16999799999999,82.690002,82.07,82.18,67.998428,314800
2012-09-20,81.879997,82.050003,81.489998,81.940002,67.79984300000001,227800
2012-09-21,82.08000200000001,82.150002,81.5,81.5,67.435776,121300
2012-09-24,80.339996,80.550003,80.050003,80.5,66.608345,341100
2012-09-25,81.279999,81.449997,80.41999799999999,80.480003,67.157829,549500
2012-09-26,79.480003,79.540001,78.540001,78.66999799999999,65.647446,576400
2012-09-27,80.0,80.33000200000001,79.660004,80.25,66.965919,484400
2012-09-28,78.199997,78.550003,78.059998,78.510002,65.513931,646300
2012-10-01,77.120003,77.599998,76.879997,77.07,64.31231700000001,578400
2012-10-02,77.0,77.150002,76.57,76.849998,64.128738,394500
2012-10-03,76.949997,77.300003,76.730003,77.089996,64.32899499999999,246400
2012-10-04,78.720001,79.07,78.690002,78.980003,65.906143,305900
2012-10-05,77.959999,78.199997,77.589996,77.699997,64.838013,312500
2012-10-08,77.41999799999999,77.559998,77.16999799999999,77.339996,64.537598,145500
2012-10-09,76.440002,76.480003,75.790001,76.059998,63.469485999999996,294400
2012-10-10,75.239998,75.279999,74.269997,74.5,62.167728000000004,550800
2012-10-11,74.790001,75.220001,74.790001,74.849998,62.459793000000005,369600
2012-10-12,75.16999799999999,75.33000200000001,74.519997,74.66999799999999,62.30958199999999,197600
2012-10-15,76.25,76.339996,75.83000200000001,76.209999,63.594657999999995,341100
2012-10-16,76.760002,77.379997,76.75,77.32,64.520912,318700
2012-10-17,77.940002,78.010002,77.650002,77.989998,65.080017,278900
2012-10-18,78.690002,78.739998,78.220001,78.510002,65.513931,840400
2012-10-19,78.43,78.5,77.559998,77.83000200000001,64.946503,310500
2012-10-22,78.910004,79.139999,78.32,78.970001,65.897789,484500
2012-10-23,77.82,77.849998,77.360001,77.68,64.82135,282600
2012-10-24,77.779999,77.900002,77.209999,77.370003,64.56264499999999,198200
2012-10-25,78.559998,78.800003,78.019997,78.449997,65.46386700000001,526400
2012-10-26,77.300003,77.620003,76.860001,77.360001,64.55430600000001,195100
2012-10-31,76.959999,77.75,76.959999,77.470001,64.646088,290700
2012-11-01,77.599998,78.120003,77.370003,78.050003,65.130089,186200
2012-11-02,78.459999,78.5,77.699997,77.800003,64.921463,157200
2012-11-05,80.309998,81.41999799999999,79.589996,81.349998,67.883827,681000
2012-11-06,81.16999799999999,81.440002,80.940002,81.239998,67.792038,324900
2012-11-07,80.480003,80.5,79.480003,79.68,66.49026500000001,279800
2012-11-08,79.029999,79.199997,78.260002,78.349998,65.380424,223400
2012-11-09,78.599998,79.050003,78.449997,78.650002,65.63076,172600
2012-11-12,77.790001,78.019997,77.690002,77.699997,64.838013,157700
2012-11-13,77.510002,78.160004,77.33000200000001,77.870003,64.979874,182100
2012-11-14,76.970001,77.349998,76.16999799999999,76.410004,63.761562,381000
2012-11-15,79.459999,80.32,79.360001,80.260002,66.97425799999999,739400
2012-11-16,82.110001,82.279999,81.360001,82.089996,68.501335,522300
2012-11-19,82.959999,83.32,82.860001,83.309998,69.519379,361900
2012-11-20,82.559998,83.050003,82.449997,82.870003,69.152222,229000
2012-11-21,84.019997,84.43,83.839996,84.43,70.453972,285200
2012-11-23,85.440002,85.690002,85.120003,85.610001,71.438652,352900
2012-11-26,86.58000200000001,86.839996,86.230003,86.730003,72.373253,438500
2012-11-27,85.720001,85.800003,85.120003,85.239998,71.129898,249500
2012-11-28,84.449997,85.230003,83.800003,85.110001,71.021423,302200
2012-11-29,85.599998,86.650002,85.550003,86.510002,72.18968199999999,300600
2012-11-30,85.940002,86.220001,85.849998,86.08000200000001,71.83085600000001,273300
2012-12-03,85.620003,86.07,85.519997,85.660004,71.480385,334500
2012-12-04,85.5,85.970001,85.459999,85.519997,71.363548,244900
2012-12-05,85.059998,85.550003,84.949997,85.269997,71.154938,252500
2012-12-06,85.459999,85.660004,85.279999,85.660004,71.480385,170300
2012-12-07,85.730003,86.199997,85.540001,86.099998,71.847534,252400
2012-12-10,85.599998,86.050003,85.559998,85.91999799999999,71.697327,250300
2012-12-11,85.800003,86.370003,85.730003,86.050003,71.805817,272900
2012-12-12,86.239998,87.0,86.239998,86.779999,72.414963,328700
2012-12-13,85.91999799999999,86.0,85.0,85.879997,71.663948,359600
2012-12-14,85.68,86.0,85.66999799999999,85.91999799999999,71.697327,168000
2012-12-17,85.860001,86.589996,85.860001,86.589996,72.256424,168100
2012-12-18,88.019997,89.33000200000001,87.699997,89.25,74.476105,612500
2012-12-19,91.360001,91.410004,90.610001,90.75,75.72779799999999,561500
2012-12-20,92.32,92.690002,91.82,92.629997,77.2966,754700
2012-12-21,90.449997,91.010002,90.18,90.769997,75.74449200000001,531400
2012-12-24,90.900002,91.379997,90.809998,91.18,76.086624,163600
2012-12-26,90.529999,90.970001,90.150002,90.360001,75.402367,586400
2012-12-27,91.720001,92.610001,91.309998,92.540001,77.221497,684600
2012-12-28,92.290001,92.449997,91.870003,92.07,76.82931500000001,509000
2012-12-31,92.040001,93.360001,92.040001,93.25,77.81398,521400
2013-01-02,94.779999,95.989998,94.779999,95.989998,80.10039499999999,535700
2013-01-03,95.370003,96.129997,95.120003,95.370003,79.583046,539800
2013-01-04,96.779999,97.550003,96.400002,97.339996,81.22694399999999,743800
2013-01-07,95.349998,95.839996,94.389999,95.529999,79.71656,325500
2013-01-08,93.970001,94.279999,93.199997,93.93,78.38140899999999,501000
2013-01-09,95.089996,95.660004,95.010002,95.660004,79.82504300000001,379000
2013-01-10,96.279999,97.110001,96.050003,96.860001,80.82639300000001,452000
2013-01-11,95.989998,96.489998,95.989998,96.110001,80.200562,495100
2013-01-14,96.58000200000001,97.029999,96.41999799999999,96.800003,80.776329,602800
2013-01-15,95.58000200000001,96.57,95.300003,96.43,80.46755999999999,1054800
2013-01-16,94.33000200000001,95.489998,94.199997,94.639999,78.973877,700400
2013-01-17,95.959999,97.16999799999999,95.589996,96.779999,80.759644,744600
2013-01-18,95.970001,96.010002,95.459999,95.889999,80.016968,517600
2013-01-22,94.370003,94.949997,94.150002,94.83000200000001,79.132439,558400
2013-01-23,94.199997,94.589996,94.139999,94.449997,78.81532299999999,422400
2013-01-24,94.989998,96.139999,94.989998,95.739998,79.891785,521900
2013-01-25,96.449997,96.480003,95.91999799999999,96.099998,80.1922,372900
2013-01-28,95.199997,95.199997,94.510002,94.779999,79.09070600000001,416500
2013-01-29,95.269997,95.839996,95.18,95.599998,79.774963,370400
2013-01-30,96.120003,96.309998,95.550003,95.599998,79.774963,256800
2013-01-31,95.599998,95.650002,95.110001,95.370003,79.583046,329700
2013-02-01,97.239998,98.269997,97.190002,98.129997,81.886162,535000
2013-02-04,98.440002,98.620003,97.629997,97.83000200000001,81.635826,650500
2013-02-05,99.510002,99.66999799999999,98.199997,98.860001,82.495323,714500
2013-02-06,101.75,102.800003,101.459999,102.800003,85.78312700000001,1104900
2013-02-07,103.32,103.599998,102.400002,102.800003,85.78312700000001,682000
2013-02-08,104.599998,104.900002,104.040001,104.449997,87.15999599999999,779500
2013-02-11,105.08000200000001,106.0,105.08000200000001,105.93,88.395004,700100
2013-02-12,105.099998,105.220001,104.660004,104.83000200000001,87.477097,455300
2013-02-13,104.66999799999999,104.91999799999999,104.019997,104.209999,86.959724,855600
2013-02-14,103.0,103.5,102.58000200000001,102.639999,85.64960500000001,535300
2013-02-15,102.959999,103.099998,102.41999799999999,102.599998,85.616226,478700
2013-02-19,101.769997,102.690002,101.599998,102.519997,85.54946899999999,753100
2013-02-20,103.790001,103.989998,102.540001,102.589996,85.60788000000001,602100
2013-02-21,101.760002,101.910004,100.33000200000001,101.099998,84.36454,608600
2013-02-22,102.029999,102.339996,101.459999,102.339996,85.39926899999999,694400
2013-02-25,102.129997,102.480003,99.339996,99.41999799999999,82.962631,697300
2013-02-26,102.25,102.779999,101.5,102.459999,85.49940500000001,845700
2013-02-27,100.489998,101.800003,100.309998,101.610001,84.790115,434600
2013-02-28,102.889999,103.08000200000001,102.07,102.599998,85.616226,538800
2013-03-01,102.33000200000001,102.959999,102.0,102.690002,85.691338,925800
2013-03-04,102.010002,102.459999,101.480003,102.440002,85.482712,244900
2013-03-05,102.730003,103.800003,102.540001,103.300003,86.200363,2210200
2013-03-06,104.230003,104.620003,103.720001,104.449997,87.15999599999999,606300
2013-03-07,103.199997,103.83000200000001,103.099998,103.260002,86.166985,399000
2013-03-08,103.41999799999999,104.0,103.0,103.690002,86.525803,420600
2013-03-11,103.900002,104.190002,103.730003,104.190002,86.943024,174300
2013-03-12,102.940002,103.440002,102.540001,102.760002,85.749763,398500
2013-03-13,102.660004,103.25,102.529999,102.949997,85.908287,180500
2013-03-14,103.07,103.639999,103.040001,103.540001,86.400627,196600
2013-03-15,104.139999,104.199997,103.510002,103.93,86.726067,285600
2013-03-18,103.43,103.620003,102.699997,102.870003,85.841545,481500
2013-03-19,103.690002,104.0,102.599998,103.150002,86.07518,242400
2013-03-20,103.400002,104.639999,103.400002,104.279999,87.01814300000001,308800
2013-03-21,104.300003,104.300003,103.25,103.529999,86.392273,342100
2013-03-22,103.68,104.050003,103.610001,103.989998,86.776131,175500
2013-03-25,104.269997,104.290001,102.5,103.309998,86.208702,295500
2013-03-26,103.839996,103.959999,103.129997,103.599998,87.52035500000001,277800
2013-03-27,102.620003,103.199997,102.43,103.099998,87.097961,657700
2013-03-28,102.639999,102.68,102.199997,102.639999,86.709351,327200
2013-04-01,101.879997,101.889999,100.879997,101.220001,85.50975799999999,334900
2013-04-02,99.82,100.360001,99.699997,99.949997,84.436859,498800
2013-04-03,102.489998,102.589996,100.660004,100.879997,85.222504,559800
2013-04-04,105.239998,105.889999,104.82,105.629997,89.235275,1709400
2013-04-05,105.279999,106.720001,104.959999,106.5,89.970253,1578300
2013-04-08,107.5,108.739998,107.16999799999999,108.709999,91.837234,1075600
2013-04-09,107.150002,107.949997,106.839996,107.519997,90.831932,686500
2013-04-10,108.650002,108.980003,108.389999,108.779999,91.896362,592600
2013-04-11,112.5,113.639999,111.82,113.279999,95.69794499999999,2010500
2013-04-12,113.260002,113.620003,112.0,113.099998,95.54586,580800
2013-04-15,112.290001,113.0,111.0,111.089996,93.847832,567700
2013-04-16,112.480003,112.83000200000001,112.07,112.510002,95.04744000000001,327500
2013-04-17,112.739998,112.91999799999999,111.339996,111.660004,94.329376,646800
2013-04-18,111.32,111.32,110.389999,110.550003,93.391632,312200
2013-04-19,111.690002,112.400002,111.230003,112.260002,94.836235,372300
2013-04-22,111.559998,112.690002,111.279999,112.230003,94.81089,773600
2013-04-23,112.220001,113.16999799999999,112.129997,112.940002,95.410698,705100
2013-04-24,113.440002,114.290001,113.18,113.690002,96.044296,622200
2013-04-25,115.279999,116.290001,114.58000200000001,115.839996,97.860588,544900
2013-04-26,115.349998,115.91999799999999,115.089996,115.480003,97.556465,387700
2013-04-29,115.959999,116.82,115.790001,116.540001,98.451942,172900
2013-04-30,115.910004,116.389999,115.82,116.300003,98.249191,334700
2013-05-01,114.269997,114.75,113.68,113.720001,96.069633,632000
2013-05-02,113.089996,114.739998,112.839996,114.379997,96.627205,461000
2013-05-03,114.949997,115.410004,114.849998,114.91999799999999,97.08337399999999,437600
2013-05-06,115.0,115.25,114.839996,115.029999,97.17630799999999,241700
2013-05-07,116.519997,117.57,115.959999,116.08000200000001,98.063339,560500
2013-05-08,117.739998,119.75,116.559998,119.699997,101.121475,946500
2013-05-09,117.470001,118.68,117.160004,118.139999,99.803619,1061800
2013-05-10,119.809998,121.379997,119.589996,121.279999,102.456261,1370800
2013-05-13,123.279999,124.849998,123.08000200000001,124.83000200000001,105.45525400000001,1251400
2013-05-14,122.970001,124.379997,122.5,124.150002,104.88081399999999,1332800
2013-05-15,125.610001,126.599998,125.379997,126.599998,106.95053899999999,807900
2013-05-16,126.0,126.239998,124.879997,125.120003,105.70025600000001,571900
2013-05-17,126.32,127.470001,126.279999,127.32,107.558792,605600
2013-05-20,128.149994,128.979996,128.100006,128.649994,108.68236499999999,667600
2013-05-21,129.690002,129.979996,129.119995,129.720001,109.58628799999998,513100
2013-05-22,130.0,130.990005,127.510002,127.839996,107.998085,917700
2013-05-23,122.480003,124.980003,119.889999,124.660004,105.31166100000002,1491500
2013-05-24,121.0,121.760002,119.540001,120.529999,101.822662,1252400
2013-05-28,122.779999,124.41999799999999,122.75,123.18,104.061363,658700
2013-05-29,120.300003,120.400002,118.709999,119.57,101.011658,930500
2013-05-30,120.32,121.160004,120.209999,120.459999,101.763527,558700
2013-05-31,118.43,119.470001,117.489998,117.550003,99.30520600000001,657000
2013-06-03,115.58000200000001,116.349998,113.639999,116.209999,98.17315699999999,1238900
2013-06-04,118.309998,118.889999,117.089996,118.260002,99.90499100000001,618800
2013-06-05,115.260002,116.019997,114.540001,114.870003,97.041161,514700
2013-06-06,113.519997,114.5,112.279999,114.480003,96.711685,695700
2013-06-07,114.470001,117.540001,113.589996,117.059998,98.891235,1392700
2013-06-10,121.68,121.83000200000001,120.410004,121.150002,102.346436,857200
2013-06-11,120.339996,121.269997,119.269997,119.91999799999999,101.30735,861800
2013-06-12,120.959999,121.33000200000001,118.370003,119.129997,100.639946,595500
2013-06-13,119.16999799999999,121.349998,119.010002,121.300003,102.47316,449600
2013-06-14,118.690002,119.260002,116.790001,117.379997,99.161552,591500
2013-06-17,120.050003,120.889999,119.540001,120.379997,101.69593,586200
2013-06-18,122.440002,122.940002,121.900002,122.290001,103.309502,721300
2013-06-19,122.699997,123.18,120.709999,120.779999,102.033875,616500
2013-06-20,118.970001,119.139999,116.57,117.059998,98.891235,747000
2013-06-21,119.379997,119.760002,117.599998,119.550003,100.994766,765500
2013-06-24,117.349998,117.66999799999999,115.279999,116.529999,98.443481,653500
2013-06-25,117.449997,117.790001,116.629997,117.290001,99.085541,320200
2013-06-26,117.83000200000001,118.099998,116.91999799999999,118.059998,99.73603100000001,544900
2013-06-27,120.699997,122.040001,120.43,121.739998,102.84485600000001,641700
2013-06-28,121.309998,121.66999799999999,120.360001,120.660004,101.932487,466100
2013-07-01,122.389999,123.43,121.260002,123.019997,103.92619300000001,604100
2013-07-02,124.699997,125.339996,123.879997,124.470001,105.151146,620300
2013-07-03,123.510002,124.519997,123.120003,124.519997,105.193375,170300
2013-07-05,125.91999799999999,125.980003,124.349998,125.269997,105.826973,335600
2013-07-08,124.879997,125.199997,124.360001,124.900002,105.514381,324400
2013-07-09,126.660004,126.660004,125.480003,126.199997,106.61261,454700
2013-07-10,126.730003,127.010002,126.260002,126.769997,107.094154,290900
2013-07-11,128.529999,129.419998,128.270004,129.28999299999998,109.223022,346000
2013-07-12,129.220001,129.690002,129.070007,129.690002,109.560951,297400
2013-07-15,129.990005,129.990005,129.199997,129.639999,109.51871499999999,241700
2013-07-16,129.380005,129.46000700000002,128.080002,128.91000400000001,108.90201599999999,636000
2013-07-17,130.809998,131.5,129.71000700000002,130.83999599999999,110.53244,634200
2013-07-18,130.029999,131.130005,129.779999,130.800003,110.49866499999999,480000
2013-07-19,130.0,130.53999299999998,129.779999,130.360001,110.126953,359300
2013-07-22,130.0,130.779999,130.0,130.300003,110.076279,301500
2013-07-23,130.350006,130.350006,129.050003,129.479996,109.38353700000002,315500
2013-07-24,129.360001,129.389999,128.070007,128.429993,108.49650600000001,300100
2013-07-25,126.879997,127.68,126.300003,127.550003,107.75311299999998,302200
2013-07-26,124.559998,124.559998,122.91999799999999,124.489998,105.16803,616800
2013-07-29,120.82,121.339996,120.110001,120.25,101.586105,650900
2013-07-30,123.010002,123.339996,122.349998,122.589996,103.562927,437900
2013-07-31,122.209999,122.459999,121.239998,121.900002,102.980026,363700
2013-08-01,126.25,126.870003,125.900002,126.239998,106.64641599999999,622900
2013-08-02,129.820007,134.940002,129.050003,134.330002,113.480774,1166200
2013-08-05,129.169998,129.970001,128.16000400000001,129.509995,109.40888999999999,792600
2013-08-06,129.679993,130.029999,129.100006,129.699997,109.569382,494600
2013-08-07,128.509995,129.050003,127.5,127.559998,107.761551,593400
2013-08-08,127.989998,128.479996,127.139999,128.029999,108.1586,381700
2013-08-09,128.5,128.729996,127.300003,127.57,107.769981,318700
2013-08-12,128.5,128.5,127.730003,128.320007,108.403595,294400
2013-08-13,128.729996,130.550003,128.46000700000002,130.199997,109.991798,296300
2013-08-14,129.729996,129.970001,129.03999299999998,129.270004,109.206131,136700
2013-08-15,128.949997,128.96000700000002,127.0,127.449997,107.668617,335400
2013-08-16,128.600006,129.610001,128.389999,128.880005,108.876671,282600
2013-08-19,128.880005,129.130005,127.889999,128.199997,108.30220800000001,196100
2013-08-20,126.290001,127.190002,125.940002,126.769997,107.094154,299900
2013-08-21,124.199997,124.5,122.540001,122.860001,103.791023,437300
2013-08-22,124.309998,125.110001,124.160004,124.769997,105.404572,184600
2013-08-23,127.639999,127.639999,126.029999,127.010002,107.296906,204300
2013-08-26,126.269997,126.370003,124.980003,125.190002,105.75938400000001,182900
2013-08-27,124.629997,124.980003,123.720001,124.040001,104.78788,330000
2013-08-28,123.809998,124.650002,123.279999,123.910004,104.678055,173700
2013-08-29,123.760002,124.980003,123.629997,123.889999,104.661171,239500
2013-08-30,121.199997,121.519997,120.620003,120.790001,102.04229699999999,396500
